applicant_id,credit_score,annual_income,debt_to_income,employment_length_years,age,num_open_accounts,delinquencies_2yr,loan_amount_requested,zip_tier,protected_group,gender,loan_approved
APP101899,636,46100.0,0.132,0.8,54,9,0,32100.0,3,Group A,Male,0
APP101900,836,57000.0,0.212,4.3,41,9,0,23600.0,2,Group A,Male,1
APP101901,634,111200.0,0.353,0.9,41,11,0,12300.0,3,Group A,Female,0
APP101902,634,88200.0,0.48,3.4,25,4,0,18400.0,5,Group B,Female,0
APP101903,715,103100.0,0.45,0.4,34,9,1,18400.0,2,Group A,Female,1
APP101904,709,92000.0,0.213,4.6,47,3,1,26300.0,1,Group A,Female,1
APP101905,685,36300.0,0.252,2.1,29,7,0,18200.0,5,Group A,Male,0
APP101906,733,45200.0,0.237,1.3,32,1,2,23500.0,2,Group A,Female,0
APP101907,696,51300.0,0.056,0.4,35,3,0,18600.0,2,Group A,Female,1
APP101908,814,55500.0,0.322,13.7,21,6,0,22800.0,5,Group B,Male,1
APP101909,677,51700.0,0.428,3.4,45,4,1,26100.0,3,Group B,Male,1
APP101910,624,54500.0,0.312,4.6,49,4,0,8200.0,3,Group A,Female,0
APP101911,644,83400.0,0.201,6.7,45,8,0,16600.0,1,Group A,Male,1
APP101912,711,71300.0,0.247,0.7,52,10,0,15800.0,2,Group B,Male,0
APP101913,712,97300.0,0.304,7.4,36,4,0,24900.0,1,Group A,Female,1
APP101914,693,74000.0,0.425,0.1,63,7,3,17800.0,5,Group A,Female,0
APP101915,625,51800.0,0.32,0.5,31,9,1,11300.0,3,Group A,Female,0
APP101916,752,72500.0,0.41,3.0,38,8,0,14100.0,1,Group A,Female,0
APP101917,806,31700.0,0.331,3.4,37,7,0,19300.0,5,Group B,Male,1
APP101918,682,18000.0,0.366,0.4,43,5,1,23400.0,2,Group A,Female,1
APP101919,798,83400.0,0.237,4.8,38,6,0,11700.0,5,Group B,Male,1
APP101920,736,92400.0,0.265,9.2,40,8,0,13000.0,3,Group A,Female,1
APP101921,824,69700.0,0.202,9.9,33,5,0,12600.0,2,Group A,Male,1
APP101922,711,58600.0,0.406,4.6,36,5,0,13000.0,2,Group A,Female,0
APP101923,689,35800.0,0.308,0.6,21,1,0,14200.0,5,Group A,Female,1
APP101924,735,96000.0,0.02,1.7,51,6,0,21500.0,3,Group A,Female,1
APP101925,652,79800.0,0.393,3.5,29,2,0,26400.0,2,Group A,Male,1
APP101926,706,75000.0,0.447,0.2,35,4,0,12800.0,2,Group A,Male,0
APP101927,766,67900.0,0.251,1.8,28,4,0,2400.0,4,Group B,Male,1
APP101928,733,56700.0,0.393,2.5,48,7,0,20600.0,3,Group A,Male,0
APP101929,678,41300.0,0.317,3.2,34,7,0,3700.0,3,Group A,Female,0
APP101930,693,74100.0,0.107,4.6,21,1,0,30000.0,4,Group A,Male,0
APP101931,729,55100.0,0.555,12.2,44,8,1,17200.0,3,Group A,Female,1
APP101932,727,57800.0,0.318,4.1,32,6,0,19800.0,1,Group B,Male,0
APP101933,729,109200.0,0.362,0.6,41,11,0,27200.0,2,Group B,Male,1
APP101934,702,66800.0,0.271,6.7,51,7,2,15600.0,4,Group B,Female,0
APP101935,626,18000.0,0.307,14.8,29,5,0,21400.0,2,Group A,Male,1
APP101936,637,55100.0,0.358,8.1,40,7,0,21500.0,4,Group A,Male,0
APP101937,710,44000.0,0.225,3.0,32,6,0,33200.0,2,Group A,Male,1
APP101938,734,64700.0,0.526,2.0,53,5,0,36400.0,3,Group A,Male,0
APP101939,726,33800.0,0.432,0.3,42,9,0,17500.0,4,Group A,Female,0
APP101940,636,78400.0,0.397,0.4,41,5,1,31400.0,3,Group A,Male,1
APP101941,670,60900.0,0.324,1.6,26,9,1,1000.0,2,Group A,Male,0
APP101942,604,56600.0,0.256,7.9,50,6,1,15700.0,3,Group A,Female,0
APP101943,590,71600.0,0.453,0.6,52,10,0,23700.0,1,Group A,Male,0
APP101944,685,66200.0,0.407,2.3,32,4,1,5200.0,1,Group B,Female,0
APP101945,768,64800.0,0.296,10.5,43,4,1,37400.0,4,Group B,Male,1
APP101946,686,62600.0,0.221,1.2,48,3,0,31300.0,4,Group A,Female,1
APP101947,804,67500.0,0.167,1.9,68,8,0,14700.0,1,Group B,Male,1
APP101948,669,76200.0,0.343,4.6,46,3,0,37400.0,5,Group A,Male,0
APP101949,682,73200.0,0.313,7.1,41,12,1,25100.0,5,Group B,Female,0
APP101950,616,95000.0,0.47,2.8,39,3,0,20200.0,5,Group B,Female,0
APP101951,657,54900.0,0.449,0.6,40,11,0,22000.0,4,Group A,Female,0
APP101952,603,73700.0,0.344,1.5,50,4,0,11100.0,4,Group B,Female,1
APP101953,580,126700.0,0.331,7.7,30,4,0,19500.0,5,Group B,Male,0
APP101954,604,67000.0,0.213,2.3,52,9,0,10700.0,4,Group B,Female,0
APP101955,686,67900.0,0.457,0.9,23,6,0,18000.0,5,Group B,Female,0
APP101956,632,37700.0,0.334,6.8,49,8,0,18900.0,1,Group A,Male,1
APP101957,648,50900.0,0.407,15.3,52,2,0,19900.0,2,Group A,Male,1
APP101958,707,65400.0,0.469,2.0,51,3,1,17900.0,1,Group B,Male,1
APP101959,579,80800.0,0.278,9.7,44,6,0,39200.0,1,Group A,Female,0
APP101960,685,83600.0,0.249,8.5,46,6,0,3500.0,5,Group A,Male,1
APP101961,735,75800.0,0.612,2.0,36,1,0,1800.0,1,Group A,Male,1
APP101962,741,87300.0,0.405,1.2,28,2,0,10100.0,4,Group A,Female,0
APP101963,714,44000.0,0.309,4.9,44,7,1,17800.0,2,Group A,Female,1
APP101964,677,79700.0,0.476,5.6,42,7,0,14400.0,2,Group B,Male,1
APP101965,639,68300.0,0.306,2.5,52,7,1,5300.0,5,Group A,Female,0
APP101966,675,71000.0,0.376,7.6,39,4,0,35200.0,4,Group B,Male,0
APP101967,787,59300.0,0.277,0.1,43,6,0,22900.0,1,Group B,Female,0
APP101968,698,45100.0,0.338,4.9,44,4,0,15000.0,1,Group A,Male,0
APP101969,673,38800.0,0.31,5.1,48,7,0,9700.0,4,Group A,Male,1
APP101970,717,75700.0,0.257,1.7,52,6,0,15600.0,4,Group A,Female,1
APP101971,683,79900.0,0.367,1.2,30,4,0,13400.0,5,Group B,Male,0
APP101972,695,64900.0,0.27,1.1,49,3,0,21500.0,5,Group B,Female,0
APP101973,664,67600.0,0.403,0.5,39,9,0,6300.0,2,Group A,Male,1
APP101974,653,50700.0,0.307,14.6,49,3,0,10900.0,1,Group A,Female,1
APP101975,745,80100.0,0.151,9.2,59,6,2,25700.0,4,Group A,Female,1
APP101976,553,69500.0,0.408,1.1,21,6,0,12600.0,1,Group A,Female,0
APP101977,711,59200.0,0.41,1.6,56,8,0,23700.0,3,Group B,Female,0
APP101978,649,88800.0,0.588,7.0,40,6,0,17400.0,4,Group B,Female,0
APP101979,556,83500.0,0.342,0.6,31,3,1,15600.0,4,Group A,Male,1
APP101980,617,31100.0,0.36,6.8,36,3,0,11600.0,2,Group B,Male,1
APP101981,678,69200.0,0.393,11.1,29,3,0,18600.0,1,Group A,Female,1
APP101982,687,45000.0,0.452,0.6,47,1,0,16100.0,4,Group B,Female,0
APP101983,728,71300.0,0.445,4.8,29,7,2,1000.0,3,Group A,Female,0
APP101984,733,18000.0,0.375,3.0,55,4,0,28100.0,5,Group A,Female,1
APP101985,579,72700.0,0.336,1.9,49,3,0,20900.0,3,Group B,Male,0
APP101986,705,85100.0,0.433,0.2,44,3,0,5100.0,1,Group A,Female,0
APP101987,727,65300.0,0.332,2.5,21,7,0,16300.0,4,Group B,Female,1
APP101988,694,40000.0,0.198,2.9,25,5,1,14900.0,4,Group B,Female,1
APP101989,713,115000.0,0.175,1.0,40,6,0,9400.0,1,Group A,Female,1
APP101990,554,95700.0,0.308,3.8,41,3,0,23800.0,3,Group A,Female,0
APP101991,616,55300.0,0.353,13.4,52,10,0,30700.0,1,Group A,Female,0
APP101992,769,61700.0,0.612,0.4,21,3,0,13900.0,3,Group A,Male,1
APP101993,662,20500.0,0.327,8.0,32,6,0,14200.0,2,Group A,Female,1
APP101994,825,79400.0,0.345,1.5,51,6,0,9500.0,2,Group A,Male,0
APP101995,597,35100.0,0.296,0.2,37,10,0,1000.0,5,Group B,Male,0
APP101996,782,84000.0,0.408,0.4,35,6,0,21800.0,1,Group A,Male,1
APP101997,640,92600.0,0.371,0.7,22,4,1,35100.0,2,Group A,Male,0
APP101998,736,66300.0,0.27,1.8,54,4,1,16600.0,4,Group B,Male,0
APP101999,661,42500.0,0.229,3.0,35,6,0,16400.0,2,Group A,Female,1
APP102000,688,98000.0,0.296,11.0,54,7,2,17400.0,4,Group B,Female,1
APP102001,719,68100.0,0.247,0.1,59,4,0,13400.0,3,Group A,Female,1
APP102002,640,70200.0,0.315,0.0,57,10,0,7700.0,1,Group B,Male,0
APP102003,732,45600.0,0.356,5.8,41,5,0,41000.0,1,Group A,Male,1
APP102004,663,72600.0,0.285,0.4,35,9,1,22200.0,1,Group A,Female,0
APP102005,692,63100.0,0.5,0.3,34,7,0,23300.0,3,Group B,Female,1
APP102006,508,36100.0,0.468,21.3,65,8,0,38300.0,4,Group A,Female,0
APP102007,658,100200.0,0.315,1.0,38,3,2,19800.0,5,Group A,Female,0
APP102008,762,110200.0,0.234,1.3,54,7,0,10400.0,5,Group A,Female,1
APP102009,725,92400.0,0.337,,47,4,0,8200.0,1,Group B,Female,1
APP102010,738,88900.0,0.325,4.6,36,6,0,35300.0,4,Group A,Female,0
APP102011,683,110400.0,0.333,13.3,38,3,0,25200.0,2,Group A,Female,1
APP102012,789,42900.0,0.296,1.6,55,5,0,17100.0,4,Group A,Female,0
APP102013,699,42600.0,0.225,2.1,41,4,0,13100.0,5,Group A,Male,1
APP102014,637,58100.0,0.344,3.5,36,7,1,15400.0,4,Group A,Male,1
APP102015,736,75100.0,0.301,0.0,31,4,0,21600.0,2,Group A,Male,1
APP102016,740,61000.0,0.311,1.9,45,4,1,34500.0,2,Group A,Female,0
APP102017,721,43500.0,0.35,2.2,35,4,0,17400.0,2,Group A,Female,1
APP102018,654,68100.0,0.332,3.5,48,5,0,10300.0,2,Group A,Male,0
APP102019,698,65700.0,0.348,1.1,72,8,1,6500.0,4,Group A,Female,0
APP102020,771,88200.0,0.296,4.6,47,6,0,23700.0,3,Group A,Male,1
APP102021,711,69100.0,0.38,23.5,63,4,1,27700.0,1,Group A,Male,0
APP102022,584,22300.0,0.261,0.2,32,4,1,34500.0,3,Group A,Female,0
APP102023,639,77300.0,0.22,0.3,49,5,1,42200.0,2,Group A,Male,1
APP102024,636,106000.0,0.242,2.2,56,4,1,4500.0,3,Group A,Male,1
APP102025,631,68700.0,0.266,4.8,58,5,0,18300.0,2,Group A,Male,0
APP102026,543,91700.0,0.198,4.5,56,5,2,14500.0,3,Group B,Male,0
APP102027,803,55900.0,0.154,5.2,41,5,0,16300.0,3,Group A,Female,1
APP102028,623,81600.0,0.395,6.8,52,7,0,10500.0,3,Group A,Female,0
APP102029,628,50100.0,0.48,15.7,29,4,0,21100.0,3,Group A,Female,0
APP102030,554,62100.0,0.401,5.4,60,4,0,6700.0,2,Group A,Female,1
APP102031,736,62300.0,0.287,4.6,30,7,0,22400.0,3,Group A,Male,1
APP102032,674,79400.0,0.151,6.5,56,3,0,28500.0,1,Group A,Female,0
APP102033,657,48200.0,0.361,1.5,54,8,0,13400.0,2,Group A,Male,0
APP102034,661,32800.0,0.163,6.5,53,5,0,28200.0,3,Group A,Male,0
APP102035,718,79300.0,0.33,7.6,66,6,1,19200.0,3,Group B,Female,0
APP102036,649,78400.0,0.252,4.9,54,10,0,26500.0,3,Group B,Male,1
APP102037,551,70700.0,0.089,4.1,25,8,0,20800.0,2,Group A,Male,1
APP102038,596,90400.0,0.503,0.1,48,7,2,9700.0,4,Group A,Male,1
APP102039,593,63100.0,0.202,13.3,21,10,1,17800.0,3,Group B,Female,1
APP102040,698,74800.0,0.301,16.6,40,4,0,14000.0,3,Group A,Male,1
APP102041,740,59600.0,0.326,0.8,36,15,1,25600.0,2,Group B,Male,0
APP102042,775,61800.0,0.288,3.5,49,8,0,15900.0,3,Group A,Female,1
APP102043,574,76200.0,0.391,0.6,31,5,0,27500.0,2,Group B,Male,0
APP102044,720,122400.0,0.258,6.5,31,6,0,22700.0,3,Group B,Female,1
APP102045,640,85800.0,0.382,9.8,47,11,0,19800.0,1,Group A,Male,1
APP102046,850,81200.0,0.375,3.5,55,6,0,20200.0,5,Group A,Female,1
APP102047,770,86600.0,0.188,29.9,41,7,1,26900.0,5,Group A,Female,0
APP102048,791,18000.0,0.366,7.8,69,2,1,24000.0,2,Group A,Female,1
APP102049,732,75700.0,0.224,0.1,37,10,0,26600.0,1,Group A,Female,1
APP102050,705,89900.0,0.212,2.8,49,5,0,8700.0,3,Group B,Male,1
APP102051,654,70000.0,0.372,6.3,45,8,1,13100.0,4,Group A,Female,0
APP102052,641,67000.0,0.295,3.9,37,5,0,18100.0,5,Group A,Female,0
APP102053,628,45400.0,0.381,,57,6,0,15600.0,1,Group B,Female,0
APP102054,720,57600.0,0.382,0.6,30,6,0,9600.0,2,Group A,Female,0
APP102055,781,48000.0,0.183,0.9,21,7,0,29300.0,1,Group A,Female,1
APP102056,657,92000.0,0.421,4.1,39,5,1,7700.0,5,Group B,Female,0
APP102057,633,104000.0,0.371,1.5,38,7,0,26800.0,2,Group A,Male,0
APP102058,584,114400.0,0.275,8.2,54,6,0,34000.0,1,Group A,Female,0
APP102059,696,47600.0,0.325,4.0,26,12,1,13500.0,1,Group A,Female,0
APP102060,760,52000.0,0.425,13.0,47,7,1,1000.0,5,Group B,Female,1
APP102061,763,50000.0,0.305,4.8,46,4,1,13700.0,1,Group A,Male,1
APP102062,770,43600.0,0.573,0.9,45,6,3,11100.0,3,Group A,Female,0
APP102063,707,43900.0,0.504,0.2,54,6,0,5300.0,2,Group A,Female,0
APP102064,686,55600.0,0.353,3.1,41,9,0,21800.0,2,Group A,Female,0
APP102065,763,89000.0,0.315,4.6,42,5,1,22000.0,4,Group B,Male,0
APP102066,608,50800.0,0.32,4.1,46,5,1,22200.0,5,Group A,Male,1
APP102067,651,93300.0,0.274,0.9,40,5,0,9600.0,4,Group B,Male,1
APP102068,791,100800.0,0.354,0.4,25,3,0,27700.0,3,Group A,Male,0
APP102069,610,74800.0,0.416,5.2,36,9,0,12100.0,3,Group A,Female,0
APP102070,678,97500.0,0.192,0.8,38,7,0,8500.0,2,Group B,Male,0
APP102071,721,35300.0,0.411,0.5,34,9,0,8200.0,3,Group A,Female,0
APP102072,685,54600.0,0.443,1.2,37,8,0,11300.0,2,Group A,Male,1
APP102073,755,72500.0,0.403,13.4,43,7,1,19000.0,3,Group B,Male,1
APP102074,779,73400.0,0.326,4.8,38,5,1,8500.0,2,Group A,Female,1
APP102075,711,102300.0,0.398,2.6,51,7,1,10700.0,2,Group A,Male,0
APP102076,770,44000.0,0.483,2.4,51,7,1,32300.0,2,Group B,Male,1
APP102077,620,55100.0,0.334,2.8,21,3,1,12200.0,2,Group A,Male,0
APP102078,670,66000.0,0.343,1.2,24,8,1,25900.0,2,Group A,Female,0
APP102079,836,55600.0,0.575,10.1,21,6,2,18700.0,3,Group A,Female,1
APP102080,806,43000.0,0.374,0.5,38,2,0,26600.0,2,Group A,Male,1
APP102081,597,56600.0,0.229,2.2,37,9,0,19900.0,1,Group A,Female,1
APP102082,679,62100.0,0.436,2.4,43,5,0,18100.0,4,Group B,Male,1
APP102083,689,102700.0,0.384,0.8,51,7,0,15000.0,2,Group A,Female,0
APP102084,707,43500.0,0.268,6.6,40,7,2,10900.0,3,Group A,Male,0
APP102085,763,87600.0,0.219,3.4,34,12,0,20300.0,2,Group A,Female,1
APP102086,800,98500.0,0.366,8.1,41,5,0,13100.0,1,Group A,Female,1
APP102087,682,55700.0,0.333,3.8,35,6,0,1000.0,1,Group A,Male,0
APP102088,753,74200.0,0.203,2.7,23,3,1,21100.0,3,Group B,Male,1
APP102089,722,81800.0,0.33,2.6,52,9,0,17000.0,1,Group A,Male,1
APP102090,679,77900.0,0.323,0.7,46,4,1,21400.0,2,Group A,Male,1
APP102091,570,70000.0,0.333,6.9,58,13,1,18000.0,4,Group B,Male,0
APP102092,746,51700.0,0.394,4.5,26,8,2,25100.0,5,Group A,Male,1
APP102093,719,83900.0,0.146,7.3,22,2,3,22100.0,3,Group A,Female,1
APP102094,705,59000.0,0.218,1.3,30,3,1,16900.0,2,Group B,Male,1
APP102095,616,68700.0,0.286,0.4,46,7,0,21600.0,2,Group A,Female,0
APP102096,807,72200.0,0.486,9.5,51,5,3,29900.0,4,Group A,Male,1
APP102097,690,88500.0,0.6,1.5,44,9,3,10300.0,1,Group A,Female,1
APP102098,606,114300.0,0.341,5.4,43,6,0,1000.0,5,Group A,Male,1
APP102099,595,50300.0,0.345,6.7,51,5,1,26600.0,2,Group A,Female,0
APP102100,724,69300.0,0.071,0.9,35,8,0,23500.0,1,Group B,Male,0
APP102101,726,32400.0,0.439,14.4,54,5,0,43000.0,1,Group A,Male,1
APP102102,650,103600.0,0.389,1.7,65,8,0,19000.0,3,Group B,Female,0
APP102103,710,69100.0,0.371,2.4,28,6,0,15700.0,5,Group B,Female,0
APP102104,723,60800.0,0.203,13.3,38,11,0,22100.0,4,Group A,Female,1
APP102105,689,69300.0,0.558,8.8,24,11,0,25800.0,4,Group B,Male,1
APP102106,634,70500.0,0.507,17.6,29,5,0,23500.0,3,Group B,Male,0
APP102107,742,50400.0,0.372,0.7,46,3,0,15900.0,4,Group B,Female,1
APP102108,734,96500.0,0.449,1.7,21,6,1,29600.0,2,Group A,Female,0
APP102109,717,83500.0,0.346,7.4,32,2,0,9200.0,3,Group A,Female,1
APP102110,626,86800.0,0.43,15.1,54,7,0,12000.0,5,Group A,Male,0
APP102111,593,51700.0,0.196,4.3,44,5,0,32300.0,2,Group A,Male,1
APP102112,685,50400.0,0.09,2.0,50,7,2,24300.0,2,Group A,Female,0
APP102113,740,65300.0,0.2,0.7,25,5,0,14200.0,1,Group A,Female,1
APP102114,748,87200.0,0.251,15.1,42,6,0,19300.0,2,Group A,Male,1
APP102115,718,80000.0,0.269,1.6,64,4,0,36600.0,3,Group B,Female,1
APP102116,651,49300.0,0.389,5.6,33,7,0,16100.0,4,Group A,Female,0
APP102117,628,84000.0,0.312,15.9,35,3,0,11800.0,1,Group A,Male,1
APP102118,679,44700.0,0.337,2.4,48,7,1,18700.0,3,Group A,Male,1
APP102119,680,52100.0,0.21,1.2,30,5,0,26100.0,1,Group A,Female,1
APP102120,752,71800.0,0.2,5.1,50,7,0,21500.0,2,Group A,Male,0
APP102121,649,39900.0,0.345,2.2,21,3,0,27600.0,2,Group A,Female,0
APP102122,654,44900.0,0.28,0.9,21,5,0,10500.0,2,Group A,Female,1
APP102123,814,105300.0,0.341,8.9,45,10,1,7400.0,2,Group A,Male,1
APP102124,781,100800.0,0.4,0.6,29,8,1,28000.0,3,Group A,Female,1
APP102125,623,123000.0,0.52,13.2,34,5,0,7800.0,5,Group A,Male,1
APP102126,775,78800.0,0.338,2.0,52,2,0,7700.0,2,Group A,Male,1
APP102127,607,83500.0,0.539,10.8,48,9,0,11400.0,3,Group A,Female,0
APP102128,652,64300.0,0.385,2.3,26,6,1,9800.0,4,Group A,Female,0
APP102129,659,59600.0,0.416,6.9,47,8,1,12300.0,2,Group A,Male,0
APP102130,675,88900.0,0.456,9.1,37,1,0,2600.0,4,Group A,Female,1
APP102131,720,100700.0,0.419,4.6,46,3,2,30600.0,4,Group B,Female,0
APP102132,687,86900.0,0.252,4.2,41,8,0,4200.0,5,Group B,Female,1
APP102133,720,47800.0,0.459,5.7,23,4,1,38600.0,2,Group B,Female,1
APP102134,654,77400.0,0.299,18.2,32,4,0,25500.0,3,Group A,Male,1
APP102135,704,49500.0,0.373,6.0,21,10,0,42700.0,2,Group A,Male,1
APP102136,685,60200.0,0.355,13.4,43,6,0,11600.0,3,Group A,Female,0
APP102137,590,107300.0,0.466,7.7,46,7,0,14400.0,1,Group B,Male,0
APP102138,711,39200.0,0.383,1.1,33,5,2,30500.0,4,Group B,Female,0
APP102139,686,120000.0,0.188,0.2,40,7,0,9300.0,4,Group B,Male,1
APP102140,634,81200.0,0.57,12.2,29,4,0,25600.0,3,Group B,Male,1
APP102141,652,56800.0,0.432,2.7,56,5,1,17400.0,1,Group A,Male,1
APP102142,654,69600.0,0.279,3.7,26,0,1,26900.0,4,Group B,Male,1
APP102143,664,51600.0,0.215,1.0,37,2,0,30700.0,5,Group B,Male,0
APP102144,794,54900.0,0.444,8.1,25,6,0,13600.0,3,Group A,Female,0
APP102145,816,69800.0,0.228,1.9,44,3,1,11300.0,4,Group B,Female,1
APP102146,503,60100.0,0.428,0.5,53,3,0,6600.0,2,Group A,Male,0
APP102147,712,45600.0,0.458,2.1,21,3,1,5100.0,3,Group B,Male,1
APP102148,742,62700.0,0.269,0.6,49,6,0,13400.0,1,Group B,Female,1
APP102149,666,36400.0,0.259,8.8,61,4,1,18300.0,4,Group A,Male,0
APP102150,740,37500.0,0.288,,43,3,2,13200.0,1,Group A,Male,1
APP102151,788,37200.0,0.231,0.7,33,5,1,20700.0,2,Group A,Female,1
APP102152,591,108100.0,0.365,6.9,41,10,0,24900.0,5,Group B,Female,0
APP102153,689,77700.0,0.381,5.1,34,11,0,13300.0,5,Group B,Female,1
APP102154,807,82300.0,0.42,2.5,65,9,0,14300.0,2,Group A,Female,1
APP102155,600,68300.0,0.248,10.9,51,4,1,29200.0,5,Group B,Female,0
APP102156,673,80200.0,0.432,6.5,52,9,0,21700.0,3,Group A,Female,1
APP102157,651,96200.0,0.231,18.1,67,1,0,16700.0,4,Group A,Male,1
APP102158,748,77800.0,0.432,1.6,57,5,0,12300.0,3,Group A,Male,0
APP102159,757,107400.0,0.176,0.5,40,12,2,26300.0,5,Group A,Male,0
APP102160,691,67100.0,0.512,0.0,41,11,1,15900.0,2,Group A,Male,1
APP102161,682,82400.0,0.283,3.8,69,8,1,1000.0,3,Group A,Female,1
APP102162,568,84900.0,0.406,9.4,32,6,0,1000.0,4,Group A,Male,1
APP102163,772,45600.0,0.415,3.9,39,8,0,11000.0,3,Group A,Male,1
APP102164,657,69000.0,0.2,9.0,29,7,0,9100.0,4,Group B,Male,0
APP102165,671,23800.0,0.432,17.9,21,4,0,18700.0,2,Group A,Female,0
APP102166,743,64900.0,0.279,0.6,30,8,1,1400.0,1,Group B,Female,1
APP102167,693,61300.0,0.306,16.5,31,3,0,18600.0,3,Group A,Female,1
APP102168,745,59900.0,0.266,4.9,33,4,0,9300.0,2,Group A,Male,1
APP102169,719,58200.0,0.518,0.3,48,5,1,27400.0,4,Group A,Male,0
APP102170,693,80300.0,0.211,8.3,41,5,1,11300.0,4,Group A,Female,0
APP102171,700,46700.0,0.387,10.2,53,13,0,26000.0,1,Group A,Female,0
APP102172,607,112600.0,0.271,5.4,43,3,0,17400.0,3,Group A,Female,1
APP102173,670,81600.0,0.46,1.1,43,7,0,13700.0,3,Group A,Female,0
APP102174,750,48700.0,0.595,0.3,38,3,0,6500.0,1,Group A,Male,0
APP102175,622,83500.0,0.271,10.7,64,10,0,10800.0,2,Group A,Female,0
APP102176,634,91900.0,0.355,6.6,36,8,0,30300.0,2,Group A,Female,0
APP102177,623,76900.0,0.298,2.3,52,4,1,17100.0,5,Group B,Female,0
APP102178,690,43900.0,0.454,17.5,27,6,0,10200.0,2,Group A,Female,1
APP102179,771,121700.0,0.313,10.9,38,6,0,20800.0,4,Group B,Male,0
APP102180,716,83300.0,0.44,4.1,65,6,1,13600.0,2,Group B,Male,1
APP102181,538,38100.0,0.296,3.0,49,9,1,11600.0,4,Group B,Female,0
APP102182,722,73000.0,0.587,1.7,24,4,0,14100.0,5,Group B,Male,0
APP102183,651,62700.0,0.099,10.8,29,7,0,26600.0,2,Group A,Male,1
APP102184,713,68200.0,0.381,16.9,60,3,0,17600.0,5,Group A,Male,1
APP102185,670,39400.0,0.339,2.3,42,11,0,24200.0,1,Group A,Female,1
APP102186,624,69300.0,0.335,5.3,38,5,0,14000.0,2,Group B,Male,1
APP102187,675,48000.0,0.371,2.5,32,10,0,12400.0,2,Group A,Male,0
APP102188,651,59600.0,0.346,3.7,37,11,1,31100.0,3,Group A,Female,0
APP102189,700,77300.0,0.364,4.9,58,2,0,8300.0,4,Group B,Female,1
APP102190,622,56600.0,0.385,4.9,33,12,0,15100.0,1,Group A,Female,1
APP102191,607,61000.0,0.532,3.1,34,6,0,28000.0,4,Group A,Female,1
APP102192,728,87700.0,0.036,6.3,48,8,0,13800.0,4,Group B,Male,1
APP102193,752,46700.0,0.543,6.7,29,3,0,34700.0,4,Group A,Female,0
APP102194,718,52400.0,0.622,0.7,30,6,0,9900.0,4,Group A,Female,0
APP102195,638,37900.0,0.147,8.0,41,5,0,23700.0,4,Group B,Male,1
APP102196,632,48300.0,0.345,2.2,41,9,0,33400.0,1,Group A,Female,1
APP102197,636,71100.0,0.491,4.7,31,3,1,19700.0,2,Group A,Male,0
APP102198,738,83300.0,0.441,1.4,47,6,2,21700.0,5,Group A,Male,0
APP102199,626,48700.0,0.524,1.2,44,2,1,25400.0,3,Group A,Male,1
APP102200,737,82600.0,0.381,4.4,21,6,1,1000.0,2,Group A,Male,0
APP102201,721,70500.0,0.116,14.7,50,3,1,30900.0,2,Group B,Female,1
APP102202,760,34800.0,0.484,5.5,34,5,1,21100.0,5,Group B,Male,0
APP102203,749,72200.0,0.41,3.1,51,6,1,18500.0,3,Group A,Female,0
APP102204,715,96700.0,0.501,1.1,66,2,2,19400.0,4,Group A,Male,0
APP102205,585,22600.0,0.171,2.5,40,5,1,1000.0,1,Group A,Male,0
APP102206,720,116100.0,0.206,0.6,33,8,0,26100.0,5,Group B,Male,1
APP102207,688,53300.0,0.342,2.1,58,5,2,21400.0,5,Group A,Male,0
APP102208,656,28400.0,0.487,3.6,31,6,0,9400.0,1,Group A,Female,1
APP102209,769,71300.0,0.517,5.6,64,9,0,21700.0,1,Group A,Female,0
APP102210,670,87900.0,0.26,2.5,35,9,0,22900.0,5,Group B,Male,1
APP102211,646,61300.0,0.295,15.5,33,8,0,13000.0,2,Group A,Female,0
APP102212,753,75500.0,0.656,8.5,69,9,1,29500.0,1,Group B,Female,1
APP102213,654,118900.0,0.279,1.7,45,11,0,16900.0,1,Group A,Female,1
APP102214,642,72900.0,0.414,15.5,60,7,0,15500.0,5,Group B,Male,0
APP102215,607,139600.0,0.29,2.9,41,10,0,24000.0,2,Group A,Male,0
APP102216,627,98400.0,0.392,0.8,40,5,0,10200.0,4,Group A,Female,0
APP102217,632,69200.0,0.245,2.0,21,3,0,13800.0,4,Group B,Female,1
APP102218,720,75000.0,0.248,4.9,53,8,1,7700.0,5,Group B,Male,1
APP102219,614,60300.0,0.299,16.5,46,5,2,16400.0,1,Group A,Female,0
APP102220,559,74000.0,0.28,7.7,40,6,0,15000.0,2,Group A,Male,0
APP102221,700,81500.0,0.307,5.6,48,6,0,19200.0,2,Group A,Female,1
APP102222,639,58300.0,0.398,0.7,41,6,1,27200.0,4,Group A,Male,0
APP102223,679,34900.0,0.548,1.5,30,5,0,24100.0,5,Group A,Female,0
APP102224,763,99700.0,0.275,2.2,45,7,0,19200.0,5,Group B,Male,1
APP102225,685,91400.0,0.231,4.1,39,10,0,29600.0,5,Group A,Male,1
APP102226,778,34000.0,0.341,4.2,50,4,1,12400.0,5,Group B,Female,1
APP102227,676,72100.0,0.246,4.2,38,2,0,22500.0,2,Group A,Male,0
APP102228,745,92600.0,0.16,12.4,35,6,0,26200.0,4,Group A,Female,0
APP102229,644,90200.0,0.457,7.2,34,9,1,35000.0,2,Group A,Female,0
